pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,collected_at,최근접역명,최근접역호선,최근접역거리(m),역세권여부(500m이내),요금점수,면수점수,역세권점수,난이도점수,난이도등급,평일혼잡_00시,평일혼잡_01시,평일혼잡_02시,평일혼잡_03시,평일혼잡_04시,평일혼잡_05시,평일혼잡_06시,평일혼잡_07시,평일혼잡_08시,평일혼잡_09시,평일혼잡_10시,평일혼잡_11시,평일혼잡_12시,평일혼잡_13시,평일혼잡_14시,평일혼잡_15시,평일혼잡_16시,평일혼잡_17시,평일혼잡_18시,평일혼잡_19시,평일혼잡_20시,평일혼잡_21시,평일혼잡_22시,평일혼잡_23시,주말혼잡_00시,주말혼잡_01시,주말혼잡_02시,주말혼잡_03시,주말혼잡_04시,주말혼잡_05시,주말혼잡_06시,주말혼잡_07시,주말혼잡_08시,주말혼잡_09시,주말혼잡_10시,주말혼잡_11시,주말혼잡_12시,주말혼잡_13시,주말혼잡_14시,주말혼잡_15시,주말혼잡_16시,주말혼잡_17시,주말혼잡_18시,주말혼잡_19시,주말혼잡_20시,주말혼잡_21시,주말혼잡_22시,주말혼잡_23시
중계근린공원 공영주차장(구),노원구 중계동 507-0,3054310,NW,노외 주차장,1,시간제 주차장,02-949-7705,0900,1900,0900,1800,0900,1900,94,유료,250.0,5.0,250.0,5.0,,180000.0,37.6395702224085,127.065167808935,카카오,2026-06-29 19:24:06,하계,7호선,436,Y,5,16,30,51,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신촌노외 공영주차장(구),마포구 노고산동 49-64,3055106,NW,노외 주차장,1,시간제 주차장,02-300-5046,0000,2400,0000,2400,0000,2400,24,유료,400.0,5.0,400.0,5.0,,,37.5536941076549,126.934126277288,카카오,2026-06-29 19:24:06,서강대,경의중앙선,245,Y,8,30,30,68,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신촌노상 공영주차장(구),마포구 노고산동 49-48,3060488,NS,노상 주차장,1,시간제 주차장,,1100,2200,1100,2200,1100,2200,1,유료,500.0,5.0,500.0,5.0,,,37.5554775922024,126.934865766739,카카오,2026-06-29 19:24:07,서강대,경의중앙선,407,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
대방생태공영주차장(구),동작구 대방동 395-1,3060844,NW,노외 주차장,1,시간제 주차장,820-1440,0000,2400,0000,2400,0000,2400,38,유료,150.0,5.0,150.0,5.0,,100000.0,37.5001804132643,126.926279644093,카카오,2026-06-29 19:24:07,신대방삼거리,7호선,184,Y,3,28,30,61,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
경동고 공영주차장(구),성북구 삼선동3가 43-1,3061330,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,123,유료,150.0,5.0,150.0,5.0,10000.0,90000.0,37.5857462013108,127.014617732702,카카오,2026-06-29 19:24:07,보문,6호선,420,Y,3,14,30,47,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
비봉(구),종로구 구기동 139-9,3069146,NW,노외 주차장,3,시간제 + 거주자 주차장,02-6048-1234,0000,2400,0000,2400,0000,2400,40,유료,200.0,5.0,200.0,5.0,,140000.0,37.6122976129715,126.956534646694,카카오,2026-06-29 19:24:08,독바위,6호선,2181,N,4,28,0,32,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
바람개비 공영주차장(구),양천구 목동 919-8,3069211,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0900,1900,0900,1900,0900,1900,186,유료,150.0,5.0,,,9000.0,100000.0,37.5303269564103,126.874263273627,카카오,2026-06-29 19:24:08,오목교(목동운동장앞),5호선,653,N,3,13,21,37,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
장위1동동방고개공영주차장(구),성북구 장위동 230-110,3069589,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,64,유료,150.0,5.0,150.0,5.0,10000.0,90000.0,37.6146848575522,127.040989566242,카카오,2026-06-29 19:24:09,미아사거리,4호선,976,N,3,23,1,27,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
가재울 공영주차장(구),노원구 하계동 252-6,3071313,NW,노외 주차장,3,시간제 + 거주자 주차장,,0900,1900,0900,1900,0900,1900,121,유료,150.0,5.0,150.0,5.0,11000.0,100000.0,37.6373197675226,127.073265021605,카카오,2026-06-29 19:24:09,하계,7호선,477,Y,3,14,30,47,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
능골 공영주차장(구),양천구 신월동 152-38,3074182,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0000,2400,0000,2400,0000,2400,61,유료,50.0,5.0,,,,50000.0,37.5331829613209,126.824533509732,카카오,2026-06-29 19:24:10,화곡,5호선,1682,N,1,23,0,24,A,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
명광교회옆(구),종로구 명륜3가 12-0,3076679,NW,노외 주차장,1,시간제 주차장,02-6048-1234,0000,2400,0000,2400,0000,2400,8,유료,250.0,5.0,250.0,5.0,,,37.5867476965687,126.996476004747,카카오,2026-06-29 19:24:10,혜화,4호선,681,N,5,30,19,54,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
빙수골장미공영주차장(구),동작구 상도동 301-132,3077036,NW,노외 주차장,1,시간제 주차장,820-1440,0000,2400,0000,2400,0000,2400,64,유료,150.0,5.0,150.0,5.0,,100000.0,37.4933092215862,126.933684059767,카카오,2026-06-29 19:24:11,당곡,신림선,639,N,3,23,22,48,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
청기와노상공영주차장(구),마포구 서교동 458-12,3078019,NS,노상 주차장,1,시간제 주차장,,1100,2100,1100,2100,1100,2100,1,유료,250.0,5.0,250.0,5.0,,,37.5567054292917,126.914340821691,카카오,2026-06-29 19:24:11,망원,6호선,384,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
누상 공영주차장(구),종로구 누상동 166-50,3078460,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2236-0052,0000,2400,0000,2400,0000,2400,36,유료,200.0,5.0,200.0,5.0,,,37.5802891616565,126.964583992599,카카오,2026-06-29 19:24:11,독립문,3호선,876,N,4,29,7,40,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
덕원주차장(구),동대문구 장안동 458-8,3081657,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,76,유료,500.0,10.0,500.0,10.0,170000.0,170000.0,37.5623511440428,127.068743082915,카카오,2026-06-29 19:24:12,장한평,5호선,377,Y,10,20,30,60,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
장안1동(군자유치원) 노외주차장(구),동대문구 장안동 403-13,3082373,NW,노외 주차장,3,시간제 + 거주자 주차장,,0900,1900,0900,1500,0900,1900,20,유료,500.0,10.0,500.0,10.0,,,37.5651016566226,127.063354242206,카카오,2026-06-29 19:24:12,장한평,5호선,422,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
까치공원공영주차장(구),중랑구 면목동 570-0,3083866,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,90,유료,100.0,5.0,100.0,5.0,,,37.5834425880894,127.087329167474,카카오,2026-06-29 19:24:13,사가정,7호선,301,Y,2,17,30,49,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
장영당길 공영주차장(구3동)(구),동대문구 답십리동 484-7,3083906,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0900,1900,0900,1900,0900,1900,193,유료,1000.0,60.0,,,10000.0,,37.5686436425942,127.053145394713,카카오,2026-06-29 19:24:13,답십리,5호선,214,Y,25,13,30,68,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
마들스포츠타운 공영주차장(구),노원구 상계동 770-2,3083942,NW,노외 주차장,1,시간제 주차장,02-2289-6735,0900,1900,0900,1800,0900,1900,226,유료,150.0,5.0,150.0,5.0,,100000.0,37.6441600064637,127.058299587221,카카오,2026-06-29 19:24:14,중계,7호선,531,N,3,12,28,43,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
서강대역 환승 공영주차장(구),마포구 신수동 93-35,3086463,NW,노외 주차장,1,시간제 주차장,02-300-5052,0000,2400,0000,2400,0000,2400,98,유료,150.0,5.0,150.0,5.0,,,37.5510638583917,126.936490834202,카카오,2026-06-29 19:24:14,서강대,경의중앙선,114,Y,3,15,30,48,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
중산공영주차장(구),동대문구 답십리동 23-3,3087529,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,58,유료,500.0,10.0,500.0,10.0,,,37.5687183173554,127.058879939678,카카오,2026-06-29 19:24:14,답십리,5호선,587,N,10,24,25,59,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
수유2동 공영주차장(구),강북구 수유동 660-30,3088420,NW,노외 주차장,1,시간제 주차장,02-944-3025,0000,2400,0000,2400,0000,2400,62,유료,150.0,5.0,150.0,5.0,10000.0,60000.0,37.6460483122997,127.02192573026,카카오,2026-06-29 19:24:15,가오리,우이신설선,675,N,3,23,20,46,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
고분다리전통시장 주차장(구),강동구 천호동 280-9,3088540,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,26,유료,150.0,5.0,150.0,5.0,85000.0,85000.0,37.5430784427023,127.132177171685,카카오,2026-06-29 19:24:15,강동,5호선,809,N,3,30,11,44,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
부군당길공영주차장(구),동대문구 전농동 273-1,3090814,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0000,2400,0000,2400,0000,2400,63,유료,500.0,10.0,500.0,10.0,,,37.5782600017481,127.054632874456,카카오,2026-06-29 19:24:16,청량리(서울시립대입구),1호선,905,N,10,23,6,39,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
성애병원앞(구),영등포구 신길동 470-3 ,3092169,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,1900,1,유료,250.0,5.0,250.0,5.0,,,37.5118563321448,126.922304762575,카카오,2026-06-29 19:24:16,대방,경부선,396,Y,5,30,30,65,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
중마루공원앞(구),영등포구 영등포동2가 53-0,3095777,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,,,,2026-06-29 19:24:17,,,,,10,30,0,40,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
당인노상공영주차장(구),마포구 합정동 362-5 ,3095995,NS,노상 주차장,1,시간제 주차장,,1200,2300,1200,2300,1200,2300,1,유료,300.0,5.0,300.0,5.0,,,37.547507560106,126.917975452474,카카오,2026-06-29 19:24:17,상수,6호선,431,Y,6,30,30,66,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
정릉시장 공영주차장(구),성북구 정릉동 405-4,3096379,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,18,유료,150.0,5.0,150.0,5.0,10000.0,,37.6082160118204,127.009417915019,카카오,2026-06-29 19:24:18,북한산보국문,우이신설선,441,Y,3,30,30,63,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
KBS본관뒤(구),영등포구 여의도동 1-9 ,3096819,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,500.0,5.0,,200000.0,37.5237546172762,126.915857171779,카카오,2026-06-29 19:24:18,국회의사당,9호선,515,N,10,30,29,69,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
양화진 공영주차장(구),마포구 합정동 139-21,3097234,NW,노외 주차장,1,시간제 주차장,02-300-5046,0000,2400,0000,2400,0000,2400,133,유료,200.0,5.0,200.0,5.0,,80000.0,37.5457901310441,126.911080423128,카카오,2026-06-29 19:24:18,합정,6호선,430,Y,4,14,30,48,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
당곡중 공영주차장(구),관악구 봉천동 682-0,3097432,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2081-2600,0000,2400,0000,2400,0000,2400,159,유료,50.0,5.0,,,,,37.4919314609953,126.933150082388,카카오,2026-06-29 19:24:19,당곡,신림선,529,N,1,14,28,43,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
송림 기사식당길 공영주차장(구),광진구 자양동 610-45 ,3099388,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0900,2400,1,유료,300.0,5.0,,,,100000.0,37.5337975604104,127.077118914013,카카오,2026-06-29 19:24:19,구의(광진구청),2호선,857,N,6,30,9,45,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
양재2동주민센터 공영주차장(구),서초구 양재동 323-1,3102075,NW,노외 주차장,1,시간제 주차장,02-2155-7294,0700,2100,0700,2100,0700,2100,32,유료,150.0,5.0,150.0,5.0,,120000.0,37.4706505211278,127.041275697234,카카오,2026-06-29 19:24:20,양재시민의숲(매헌),신분당선,262,Y,3,30,30,63,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
송림기사식당길(B) 공영주차장(구),광진구 자양동 227-131 ,3102265,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0900,2400,1,유료,300.0,5.0,,,,100000.0,37.5371407724894,127.076627231411,카카오,2026-06-29 19:24:20,건대입구,7호선,640,N,6,30,22,58,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
연희동 제6공영주차장(구),서대문구 연희동 706-0,3102927,NW,노외 주차장,3,시간제 + 거주자 주차장,,0800,2000,0800,2000,0800,2000,7,유료,150.0,5.0,150.0,5.0,20000.0,,37.5748727062281,126.928044488127,카카오,2026-06-29 19:24:21,가좌,경의중앙선,1315,N,3,30,0,33,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
여의도공원앞(구),영등포구 여의도동 2-0 ,3103348,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,37.525536061707,126.921593482156,카카오,2026-06-29 19:24:21,국회의사당,9호선,435,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
금융투자교육원앞(舊경호빌딩)(구),영등포구 여의도동 2-5 ,3103861,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0900,1900,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,37.5236493286388,126.926008813344,카카오,2026-06-29 19:24:22,여의도,9호선,273,Y,10,30,30,70,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
답십리2동 노외주차장(홍약국옆)(구),동대문구 답십리동 36-12,3103892,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,58,유료,500.0,10.0,500.0,10.0,,,37.5711166716388,127.058163252833,카카오,2026-06-29 19:24:22,답십리,5호선,684,N,10,24,19,53,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
응암3동 공영주차장(구),은평구 응암동 580-4,3104523,NW,노외 주차장,1,시간제 주차장,02-350-5183,0000,2400,0000,2400,0000,2400,75,유료,100.0,5.0,100.0,5.0,,70000.0,37.5934634165244,126.915380854419,카카오,2026-06-29 19:24:22,새절(신사),6호선,300,Y,2,20,30,52,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
천호3동제2 주차장(구),강동구 천호동 174-1,3108604,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,182,유료,150.0,5.0,150.0,5.0,,80000.0,37.5407120451352,127.134186403135,카카오,2026-06-29 19:24:23,강동,5호선,566,N,3,13,26,42,B,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
문화회관 서측 공영주차장(구),양천구 신정동 323-25,3108867,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0900,1900,0900,1900,0900,1900,23,유료,150.0,5.0,,,,70000.0,37.516351967,126.862539134723,카카오,2026-06-29 19:24:23,양천구청,2호선,526,N,3,30,28,61,C,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
