pk_name,pk_address,pk_code,pk_type_cd,pk_type_nm,oper_se,oper_se_nm,phone,weekday_start,weekday_end,weekend_start,weekend_end,holi_start,holi_end,parking_space,fee_type,basic_fee,basic_time,extra_fee,extra_time,daily_max_fee,monthly_fee,latitude,longitude,coord_src,PRK_STTS_YN,PRK_STTS_NM,NOW_PRK_VHCL_CNT,NOW_PRK_VHCL_UPDT_TM,PAY_YN,PAY_YN_NM,NGHT_PAY_YN,NGHT_PAY_YN_NM,LHLDY_OPER_BGNG_TM,LHLDY_OPER_END_TM,LHLDY_CHGD_FREE_SE,LHLDY_CHGD_FREE_SE_NAME,PRD_AMT,STRT_PKLT_MNG_NO,BSC_PRK_CRG,BSC_PRK_HR,ADD_PRK_CRG,ADD_PRK_HR,BUS_BSC_PRK_CRG,BUS_BSC_PRK_HR,BUS_ADD_PRK_HR,BUS_ADD_PRK_CRG,DAY_MAX_CRG,SHRN_PKLT_MNG_NM,SHRN_PKLT_MNG_URL,SHRN_PKLT_YN,SHRN_PKLT_ETC,collected_at,최근접역명,최근접역호선,최근접역거리(m),역세권여부(500m이내),요금점수,면수점수,역세권점수,난이도점수,난이도등급,평일혼잡_00시,평일혼잡_01시,평일혼잡_02시,평일혼잡_03시,평일혼잡_04시,평일혼잡_05시,평일혼잡_06시,평일혼잡_07시,평일혼잡_08시,평일혼잡_09시,평일혼잡_10시,평일혼잡_11시,평일혼잡_12시,평일혼잡_13시,평일혼잡_14시,평일혼잡_15시,평일혼잡_16시,평일혼잡_17시,평일혼잡_18시,평일혼잡_19시,평일혼잡_20시,평일혼잡_21시,평일혼잡_22시,평일혼잡_23시,주말혼잡_00시,주말혼잡_01시,주말혼잡_02시,주말혼잡_03시,주말혼잡_04시,주말혼잡_05시,주말혼잡_06시,주말혼잡_07시,주말혼잡_08시,주말혼잡_09시,주말혼잡_10시,주말혼잡_11시,주말혼잡_12시,주말혼잡_13시,주말혼잡_14시,주말혼잡_15시,주말혼잡_16시,주말혼잡_17시,주말혼잡_18시,주말혼잡_19시,주말혼잡_20시,주말혼잡_21시,주말혼잡_22시,주말혼잡_23시
서강대역 환승 공영주차장(구),마포구 신수동 93-35,3086463,NW,노외 주차장,1,시간제 주차장,02-300-5052,0000,2400,0000,2400,0000,2400,98,유료,150.0,5.0,150.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:00,,,,,3,15,0,18,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
중산공영주차장(구),동대문구 답십리동 23-3,3087529,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,58,유료,500.0,10.0,500.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:01,,,,,10,24,0,34,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
수유2동 공영주차장(구),강북구 수유동 660-30,3088420,NW,노외 주차장,1,시간제 주차장,02-944-3025,0000,2400,0000,2400,0000,2400,62,유료,150.0,5.0,150.0,5.0,10000.0,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:02,,,,,3,23,0,26,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
고분다리전통시장 주차장(구),강동구 천호동 280-9,3088540,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,26,유료,150.0,5.0,150.0,5.0,85000.0,85000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:02,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
부군당길공영주차장(구),동대문구 전농동 273-1,3090814,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0000,2400,0000,2400,0000,2400,63,유료,500.0,10.0,500.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:03,,,,,10,23,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
성애병원앞(구),영등포구 신길동 470-3 ,3092169,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:04,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
중마루공원앞(구),영등포구 영등포동2가 53-0,3095777,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:04,,,,,10,30,0,40,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
당인노상공영주차장(구),마포구 합정동 362-5 ,3095995,NS,노상 주차장,1,시간제 주차장,,1200,2300,1200,2300,1200,2300,1,유료,300.0,5.0,300.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:05,,,,,6,30,0,36,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
정릉시장 공영주차장(구),성북구 정릉동 405-4,3096379,NW,노외 주차장,1,시간제 주차장,02-6925-0023,0000,2400,0000,2400,0000,2400,18,유료,150.0,5.0,150.0,5.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:06,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
KBS본관뒤(구),영등포구 여의도동 1-9 ,3096819,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,5.0,500.0,5.0,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:06,,,,,10,30,0,40,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
양화진 공영주차장(구),마포구 합정동 139-21,3097234,NW,노외 주차장,1,시간제 주차장,02-300-5046,0000,2400,0000,2400,0000,2400,133,유료,200.0,5.0,200.0,5.0,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:07,,,,,4,14,0,18,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
당곡중 공영주차장(구),관악구 봉천동 682-0,3097432,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2081-2600,0000,2400,0000,2400,0000,2400,159,유료,50.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:08,,,,,1,14,0,15,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
송림 기사식당길 공영주차장(구),광진구 자양동 610-45 ,3099388,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0000,2400,1,유료,300.0,5.0,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:09,,,,,6,30,0,36,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
양재2동주민센터 공영주차장(구),서초구 양재동 323-1,3102075,NW,노외 주차장,1,시간제 주차장,02-2155-7294,0700,2100,,,,,32,유료,150.0,5.0,150.0,5.0,,120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:09,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
송림기사식당길(B) 공영주차장(구),광진구 자양동 227-131 ,3102265,NS,노상 주차장,1,시간제 주차장,,0900,1800,0900,1500,0000,2400,1,유료,300.0,5.0,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:10,,,,,6,30,0,36,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
연희동 제6공영주차장(구),서대문구 연희동 706-0,3102927,NW,노외 주차장,3,시간제 + 거주자 주차장,,0800,2000,0800,2000,0800,2000,7,유료,150.0,5.0,150.0,5.0,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:11,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
여의도공원앞(구),영등포구 여의도동 2-0 ,3103348,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:11,,,,,10,30,0,40,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
금융투자교육원앞(舊경호빌딩)(구),영등포구 여의도동 2-5 ,3103861,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1500,0000,0000,1,유료,500.0,5.0,500.0,5.0,20000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:12,,,,,10,30,0,40,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
답십리2동 노외주차장(홍약국옆)(구),동대문구 답십리동 36-12,3103892,NW,노외 주차장,3,시간제 + 거주자 주차장,,0000,2400,0000,2400,0000,2400,58,유료,500.0,10.0,500.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:13,,,,,10,24,0,34,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
응암3동 공영주차장(구),은평구 응암동 580-4,3104523,NW,노외 주차장,1,시간제 주차장,02-350-5183,0000,2400,0000,2400,0000,2400,75,유료,100.0,5.0,100.0,5.0,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:14,,,,,2,20,0,22,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
천호3동제2 주차장(구),강동구 천호동 174-1,3108604,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,182,유료,150.0,5.0,150.0,5.0,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:14,,,,,3,13,0,16,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
문화회관 서측 공영주차장(구),양천구 신정동 323-25,3108867,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0900,1900,0900,1900,0000,0000,23,유료,150.0,5.0,,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:15,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
신교 공영주차장(구),종로구 신교동 66-0,3110155,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2236-0052,0000,2400,0000,2400,0000,2400,158,유료,300.0,5.0,300.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:16,,,,,6,14,0,20,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
밝은빛 공영주차장(구),양천구 신정동 323-18,3110498,NW,노외 주차장,1,시간제 주차장,,0900,1900,0900,1900,0000,0000,23,유료,150.0,5.0,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:16,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
매바위 공영주차장(구),은평구 응암동 747-8,3112137,NW,노외 주차장,3,시간제 + 거주자 주차장,02-350-5183,0000,2400,0000,2400,0000,2400,80,유료,100.0,5.0,100.0,5.0,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:17,,,,,2,19,0,21,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
수색동 공영주차장(구),은평구 수색동 78-2,3113882,NW,노외 주차장,1,시간제 주차장,02-351-5183,0000,2400,0000,2400,0000,2400,52,유료,100.0,5.0,100.0,5.0,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:18,,,,,2,25,0,27,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
주공11단지상가뒤(구),노원구 상계동 652-0 ,3117530,NS,노상 주차장,1,시간제 주차장,,0900,1900,0900,1900,0000,0000,1,유료,250.0,5.0,250.0,5.0,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:19,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
봉산도시자연공원 지하 공영주차장(구),은평구 신사동 55-5,3117761,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,50,유료,100.0,5.0,100.0,5.0,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:19,,,,,2,26,0,28,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
장안공원지하주차장(구),동대문구 장안동 300-0,3120693,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,162,유료,500.0,10.0,500.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:20,,,,,10,13,0,23,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
용강노상공영주차장(구),마포구 용강동 50-4 ,3121494,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:21,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
배봉공영주차장(구),동대문구 휘경동 286-66,3122125,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,199,유료,500.0,10.0,500.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:22,,,,,10,13,0,23,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
용강노상공영주차장(구),마포구 용강동 494-6,3122788,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:22,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
구릉공영 주차장(구),동작구 신대방동 351-14,3124871,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,20,유료,150.0,5.0,150.0,5.0,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:23,,,,,3,30,0,33,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
정릉천복개 공영주차장(구),동대문구 제기동 271-50,3129378,NW,노외 주차장,1,시간제 주차장,02-2247-9664~6,0000,2400,0000,2400,0000,2400,143,유료,500.0,10.0,500.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:25,,,,,10,14,0,24,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
공덕1-1 공영주차장(구),마포구 공덕동 11-243,3129403,NW,노외 주차장,3,시간제 + 거주자 주차장,02-300-5046,0000,2400,0000,2400,0000,2400,77,유료,1000.0,60.0,500.0,30.0,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:25,,,,,25,20,0,45,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
문화회관 동측 공영주차장(구),양천구 신정동 322-5,3133323,NW,노외 주차장,1,시간제 주차장,02-2644-1386,0900,1900,0900,1900,0000,0000,80,유료,150.0,5.0,,,9000.0,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:26,,,,,3,19,0,22,쉬움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
용강노상공영주차장(구),마포구 용강동 43-5 ,3137006,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:27,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
쌈지 공영주차장(구),강북구 수유동 62-4,3138352,NW,노외 주차장,1,시간제 주차장,,0000,2400,0000,2400,0000,2400,19,유료,1000.0,20.0,500.0,10.0,,150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:28,,,,,25,30,0,55,어려움,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
용강노상공영주차장(구),마포구 용강동 473-5,3143628,NS,노상 주차장,1,시간제 주차장,,1200,2200,0000,0000,0000,0000,1,유료,250.0,5.0,250.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:28,,,,,5,30,0,35,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
동답 공영주차장(구),동대문구 답십리동 2-283,3143747,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664,0000,2400,0000,2400,0000,2400,67,유료,500.0,10.0,500.0,10.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28 00:21:29,,,,,10,22,0,32,보통,여유,여유,여유,여유,여유,여유,여유,보통,혼잡,혼잡,보통,보통,보통,보통,보통,보통,보통,혼잡,혼잡,혼잡,보통,보통,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,여유,보통,보통,혼잡,혼잡,혼잡,혼잡,보통,보통,보통,여유,여유,여유,여유,여유
